name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Nelson, NSN, NZ",26/05/2024,14.4,6.7,12.2,14.4,5.2,12,3.7,56.8,0,0,0,,0,0,69.1,42.5,227.3,1003.6,29.8,19.2,97.6,8.5,4,10,2024-05-26T07:38:19,2024-05-26T17:09:22,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",27/05/2024,15.1,4.9,9.4,15.1,3.4,8.8,4.1,71.2,0,0,0,,0,0,34.2,31.7,224.5,1007.4,28.3,19.3,103.5,9,4,10,2024-05-27T07:39:09,2024-05-27T17:08:46,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",28/05/2024,12.6,3.9,8.5,12.6,3.9,7.8,4.1,74.3,0,0,0,rain,0,0,34.2,16.6,193,1006.5,67.9,16.2,68.8,5.9,3,10,2024-05-28T07:39:58,2024-05-28T17:08:13,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",29/05/2024,14.1,3.4,8.4,14.1,2,7.5,2.9,70.3,0.2,100,4.17,rain,0,0,61.2,38.9,229,1004.3,57.6,19.2,51.8,4.5,2,10,2024-05-29T07:40:46,2024-05-29T17:07:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",30/05/2024,14.7,3.6,10,14.7,1.5,9.5,2.9,61.7,0,0,0,,0,0,30.6,37.1,231,1016.5,12.9,19.2,101.2,8.7,4,10,2024-05-30T07:41:33,2024-05-30T17:07:11,0.73,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",31/05/2024,18.4,12.2,14.8,18.4,12.2,14.8,7,60.1,0,0,0,,0,0,51.8,51.8,233.2,1022.7,46.4,19.6,94.3,8.2,4,10,2024-05-31T07:42:19,2024-05-31T17:06:43,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,93546099999
"Nelson, NSN, NZ",1/06/2024,18.2,8.6,13.4,18.2,7.4,13.2,8.9,75,0,0,0,rain,0,0,32,38.9,277.8,1020.7,84.5,16.7,75.8,6.6,4,10,2024-06-01T07:43:03,2024-06-01T17:06:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",2/06/2024,15.9,8.1,12.3,15.9,7.5,12.2,7.5,73.6,0,0,0,,0,0,32,25.9,231.1,1024.4,85.7,15.3,84.4,7.3,3,10,2024-06-02T07:43:47,2024-06-02T17:05:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",3/06/2024,15.4,5.4,10,15.4,5.3,9.8,4.9,74.1,0,0,0,,0,0.1,40.7,13,218,1022.7,71.2,14,74.3,6.4,3,10,2024-06-03T07:44:29,2024-06-03T17:05:31,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",4/06/2024,14.2,3.2,7.7,14.2,1.1,7.2,4.8,83.1,0.2,100,4.17,rain,0,0.1,7.9,9.4,223.1,1026.3,80.9,13.1,82.7,7.1,3,10,2024-06-04T07:45:10,2024-06-04T17:05:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",5/06/2024,15.4,1.7,8,15.4,0.1,7.6,4.4,79.9,0.2,100,4.17,rain,0,0,9.7,11.2,253.9,1025.5,54.5,14.3,96,8.2,4,10,2024-06-05T07:45:50,2024-06-05T17:04:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",6/06/2024,13.9,4.7,9,13.9,3.1,8.6,6.7,85.9,0,0,0,,0,0,8.3,11.2,221.9,1025.2,62.1,15.2,81.3,7.2,4,10,2024-06-06T07:46:28,2024-06-06T17:04:37,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",7/06/2024,14.2,6.7,9.7,14.2,5.8,9.5,7.2,84.8,0,0,0,,0,0,9,9.4,245.8,1023.9,4.6,12.5,92.4,8,4,10,2024-06-07T07:47:06,2024-06-07T17:04:23,0,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",8/06/2024,15.6,6.1,9.8,15.6,5.1,9.2,7.5,86.2,0,0,0,,0,0,9.4,9.4,229.8,1025.9,15.7,14.5,93.5,8.2,4,10,2024-06-08T07:47:41,2024-06-08T17:04:10,0.05,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",9/06/2024,14.4,7.2,11.3,14.4,7.2,11.1,10.7,96.2,11.6,100,12.5,rain,0,0,62.6,38.9,33.6,1016.4,97.8,4,3.8,0.2,0,10,2024-06-09T07:48:15,2024-06-09T17:04:00,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",10/06/2024,16.2,11.7,14,16.2,11.7,14,13.2,94.8,14.6,100,8.33,rain,0,0,51.8,35.3,21.3,1004.2,79.5,5.2,50.3,4.3,3,10,2024-06-10T07:48:48,2024-06-10T17:03:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",11/06/2024,14.7,6.2,10.5,14.7,4.6,9.7,5.6,72.6,0.2,100,4.17,rain,0,0,34.2,18.4,228.1,1010.6,30.1,18.3,80.1,6.9,4,10,2024-06-11T07:49:19,2024-06-11T17:03:46,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",12/06/2024,11.7,1.7,6.3,11.7,0.1,5.5,2.8,79.9,0.2,100,4.17,rain,0,0,11.9,11.2,214,1012.1,50.3,17.9,84.1,7.3,4,10,2024-06-12T07:49:49,2024-06-12T17:03:42,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",13/06/2024,11.2,3.4,8.1,11.2,2.4,7.2,5.6,84.6,0,0,0,rain,0,0,10.4,14.8,233.7,1009,78.8,16.1,62.1,5.3,3,10,2024-06-13T07:50:17,2024-06-13T17:03:39,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",14/06/2024,11.9,8.7,10.6,11.9,7.5,10.4,10.3,97.9,19,100,16.67,rain,0,0,11.2,9.4,218.1,998.1,100,4.9,4.8,0.6,0,10,2024-06-14T07:50:43,2024-06-14T17:03:39,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",15/06/2024,14.1,5.9,11,14.1,5.9,10.9,8.3,84,18,100,8.33,rain,0,0,29.9,29.5,357.9,997.6,44.1,17.9,77.7,6.6,4,10,2024-06-15T07:51:08,2024-06-15T17:03:40,0.27,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",16/06/2024,11.4,5.2,8.3,11.4,3.9,7.4,7.4,93.7,14.2,100,12.5,rain,0,0,28.1,13,168.2,1006.1,66.1,12.9,77.7,6.7,4,10,2024-06-16T07:51:31,2024-06-16T17:03:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",17/06/2024,14.2,7.4,10.4,14.2,5.9,9.7,8.9,90.6,9,100,12.5,rain,0,0,15.1,18.4,223.9,1005.5,81.5,16.4,45,3.8,3,10,2024-06-17T07:51:52,2024-06-17T17:03:49,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",18/06/2024,17.1,7.7,10.9,17.1,6.2,10.4,6.1,74.2,0.2,100,4.17,rain,0,0.4,36.4,22.3,154.5,1015,85.1,18.8,68.4,6,3,10,2024-06-18T07:52:12,2024-06-18T17:03:57,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",19/06/2024,12.6,6.2,10.2,12.6,4.2,9.1,1.7,56.1,0,0,0,,0,0.5,22,25.9,135.2,1021.3,89.4,20,66.3,5.6,3,10,2024-06-19T07:52:29,2024-06-19T17:04:06,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",20/06/2024,14.4,5.6,8.6,14.4,2.5,7.5,4.9,78.4,0,0,0,,0,0.6,18.4,14.8,229.9,1022.6,75.2,18.3,75.3,6.4,3,10,2024-06-20T07:52:45,2024-06-20T17:04:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",21/06/2024,12.4,5.1,8.2,12.4,4,7.7,5.1,81.5,0,0,0,,0,0.8,10.4,11.2,240.3,1024.3,55.2,17.3,88.5,7.6,4,10,2024-06-21T07:52:59,2024-06-21T17:04:29,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",22/06/2024,11.7,6.2,9,11.7,4.6,8.5,7.3,89.6,2.4,100,8.33,rain,0,0.5,24.8,22.3,236.6,1020.8,100,13.7,7.3,0.7,0,10,2024-06-22T07:53:12,2024-06-22T17:04:44,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",23/06/2024,12.4,10.1,10.8,12.4,10.1,10.8,9.8,93.8,43,100,16.67,rain,0,0.3,42.1,33.5,103.1,1014.1,91.2,9.3,8.5,0.7,1,10,2024-06-23T07:53:22,2024-06-23T17:05:00,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",24/06/2024,13.7,8.9,10.9,13.7,8.2,10.7,9.8,93.4,3,100,8.33,rain,0,0.3,10.8,9.4,219,1016.4,92.8,14.3,41.5,3.6,2,10,2024-06-24T07:53:30,2024-06-24T17:05:18,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",25/06/2024,14.2,5.7,9.8,14.2,4.9,9.6,8,88.9,0.2,100,4.17,rain,0,0.2,15.5,14.8,224.2,1015.3,95.9,13.8,55.5,4.8,3,10,2024-06-25T07:53:37,2024-06-25T17:05:38,0.61,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",26/06/2024,13.9,6.6,9.7,13.9,5.7,9.3,7.5,86.9,0,0,0,rain,0,0.3,11.5,9.4,234.4,1020.9,79.8,12.8,67.8,5.9,3,10,2024-06-26T07:53:41,2024-06-26T17:06:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",27/06/2024,13.7,3.2,7.2,13.7,1.3,6.2,4.3,83.2,0.2,100,4.17,rain,0,0.3,10.8,14.8,217.7,1024.9,3.9,17.1,92.8,8.3,4,10,2024-06-27T07:53:44,2024-06-27T17:06:23,0.68,Rain,Clear conditions throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",28/06/2024,11.7,1.6,5.8,11.7,0.4,5.1,4.1,89.4,0.2,100,4.17,rain,0,0.7,12.6,13,230.6,1021.2,55.3,12.6,84,7.1,4,10,2024-06-28T07:53:44,2024-06-28T17:06:48,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",29/06/2024,15.1,2.9,7.8,15.1,2.1,7.4,6,89.5,0.2,100,4.17,rain,0,0.4,14.4,16.6,234.1,1019,31.9,12.2,91,7.9,4,10,2024-06-29T07:53:43,2024-06-29T17:07:14,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,93546099999
"Nelson, NSN, NZ",30/06/2024,12.1,5.2,7.9,12.1,4.1,7.3,5.8,86.7,0.2,100,4.17,rain,0,0,16.6,13,216.7,1018.3,72.5,16.4,81.3,7.1,4,10,2024-06-30T07:53:40,2024-06-30T17:07:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",1/07/2024,13.6,6.9,9.9,13.6,6.2,9.3,8.7,92.5,16,100,8.33,rain,0,0,81,38.9,49.5,1003.4,74.7,10.9,5.4,0.4,0,10,2024-07-01T07:53:34,2024-07-01T17:08:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",2/07/2024,13.6,5.7,9.2,13.6,4.7,8.4,6.8,85.5,0.8,100,8.33,rain,0,0,11.5,16.6,201,1003.3,83.3,15.8,70,6.1,4,10,2024-07-02T07:53:27,2024-07-02T17:08:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,93546099999
"Nelson, NSN, NZ",3/07/2024,12.2,2.1,6.2,12.2,0.8,5.5,2.9,80.2,0.2,100,4.17,rain,0,0,11.9,14.8,152.2,1020.5,13.4,16.4,93.6,8.2,4,10,2024-07-03T07:53:17,2024-07-03T17:09:15,0.89,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",4/07/2024,11.4,0.4,4.9,11.4,-0.8,4.5,1.9,82.4,0.2,100,4.17,rain,0,0,9.4,5.4,217.3,1027.2,0.3,11.9,95.3,8.3,4,10,2024-07-04T07:53:06,2024-07-04T17:09:48,0.93,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",5/07/2024,12.4,0.2,6.2,12.4,-1.6,4.8,1.6,74.8,0,0,0,,0,0,38.9,27.7,227.5,1022.3,5.2,16.7,96.8,8.3,4,10,2024-07-05T07:52:52,2024-07-05T17:10:23,0.97,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",6/07/2024,12.9,5.2,9.2,12.9,4.9,7.9,2.9,65.3,0,0,0,rain,0,0,39.2,27.7,190.9,1016.9,53.2,18.5,94,8.2,4,10,2024-07-06T07:52:37,2024-07-06T17:11:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",7/07/2024,14.4,1.2,8.2,14.4,-0.4,7.7,3.4,74.4,0.2,100,4.17,rain,0,0,37.1,40.7,219.5,1017.2,9.2,15.3,96.3,8.3,4,10,2024-07-07T07:52:19,2024-07-07T17:11:38,0.03,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",8/07/2024,12.9,3.2,7.7,12.9,1.6,7.2,5.7,87.7,0,0,0,,0,0,6.8,9.4,249.6,1027.9,73.9,14.3,41.5,3.6,2,10,2024-07-08T07:52:00,2024-07-08T17:12:17,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",9/07/2024,12.6,6.6,9.2,12.6,4.7,8.8,7.5,89.1,0.8,100,4.17,rain,0,0,9.4,14.8,323.2,1037.6,40.7,12.9,90.7,7.8,4,10,2024-07-09T07:51:38,2024-07-09T17:12:57,0.1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",10/07/2024,13.4,3.1,7,13.4,1.2,6.1,4,82.9,0.2,100,4.17,rain,0,0,8.3,13,200.2,1039.4,28.1,16.4,98,8.4,4,10,2024-07-10T07:51:15,2024-07-10T17:13:38,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",11/07/2024,12.7,1.9,6,12.7,0.7,5.4,3.5,85.1,0,0,0,,0,0,9,9.4,220.6,1039,11.4,11.5,101.8,9,4,10,2024-07-11T07:50:49,2024-07-11T17:14:21,0.16,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",12/07/2024,11.4,0.4,5.1,11.4,0,4.5,2.8,86.5,0.2,100,4.17,"rain,snow",0,0,9.7,9.4,242.3,1034.3,0.5,12.3,102.8,9,4,10,2024-07-12T07:50:22,2024-07-12T17:15:04,0.2,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,93546099999
"Nelson, NSN, NZ",13/07/2024,12.6,1.7,6.1,12.6,-1.7,4.6,2.2,77.5,0.2,100,4.17,rain,0,0,16.2,16.6,201.4,1032.3,11.9,18.6,101,8.7,4,10,2024-07-13T07:49:52,2024-07-13T17:15:49,0.23,Rain,Clear conditions throughout the day with morning rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",14/07/2024,14.7,3.7,8.6,14.7,2.9,7.8,4.4,76.7,0,0,0,rain,0,0,14,16.6,202.3,1027.3,41.4,20.4,79.7,7,4,10,2024-07-14T07:49:21,2024-07-14T17:16:34,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",15/07/2024,11.7,5.4,8.2,11.7,3.8,6.9,5.7,84.4,0.4,100,4.17,rain,0,0,14.8,14.8,228.4,1016,97.2,17.6,44,3.9,3,10,2024-07-15T07:48:47,2024-07-15T17:17:21,0.29,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",16/07/2024,13.7,8.2,10.2,13.7,5.7,9.8,9.5,95.1,12,100,8.33,rain,0,0,11.9,16.6,272.5,1007.4,52.7,8.9,81.5,7,4,10,2024-07-16T07:48:12,2024-07-16T17:18:08,0.32,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",17/07/2024,11.6,9.1,10.1,11.6,7.9,9.8,9,93,0,0,0,rain,0,0,8.6,11.2,228.6,1006.1,96.5,11.8,46.5,4.1,2,10,2024-07-17T07:47:34,2024-07-17T17:18:56,0.36,Overcast,Cloudy skies throughout the day.,cloudy,93546099999
"Nelson, NSN, NZ",18/07/2024,15.4,7.6,10.4,15.4,6.6,10.1,8.4,88.4,0.4,100,8.33,rain,0,0,6.1,13,240.8,1011.2,84.6,14.9,31.3,2.8,1,10,2024-07-18T07:46:55,2024-07-18T17:19:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",19/07/2024,12.4,5.4,9.5,12.4,5.3,9.3,8.5,93.9,1,100,8.33,rain,0,0,5.8,7.6,226,1011.2,98.1,12.3,16.2,1.3,1,10,2024-07-19T07:46:14,2024-07-19T17:20:36,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",20/07/2024,11.9,6.4,10.2,11.9,5.5,10.2,9.6,96.1,5.8,100,8.33,rain,0,0,22.3,11.2,186.1,1001.2,63.5,9,43.5,3.9,2,10,2024-07-20T07:45:31,2024-07-20T17:21:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",21/07/2024,12.2,3.4,8,12.2,3.4,7.6,6.2,89,0.4,100,8.33,rain,0,0,25.6,9.4,241.8,999.2,64.9,15.2,101.5,8.8,4,10,2024-07-21T07:44:46,2024-07-21T17:22:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",22/07/2024,13.4,7.4,9.8,13.4,6.6,9.5,7.2,84.5,0,0,0,,0,0,10.8,14.8,357.2,1002.8,57.4,17.1,100.1,8.6,4,10,2024-07-22T07:44:00,2024-07-22T17:23:10,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/07/2024,12.6,3.2,7.7,12.6,3.2,7.2,5.5,86.8,0.2,100,4.17,rain,0,0,12.6,13,309.4,1009.3,44.9,15.9,103.8,9,5,10,2024-07-23T07:43:11,2024-07-23T17:24:02,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",24/07/2024,11.9,1.4,6.5,11.9,0.9,6.2,4.4,87.6,0.2,100,4.17,rain,0,0,10.4,11.2,301.3,1015,19.2,11.5,114.2,9.9,5,10,2024-07-24T07:42:21,2024-07-24T17:24:56,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",25/07/2024,16.9,4.2,9.6,16.9,3.5,9.1,4.7,73.9,0.2,100,4.17,rain,0,0,24.1,24.1,221.9,1019.7,46.4,17.3,106.4,9.3,4,10,2024-07-25T07:41:29,2024-07-25T17:25:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",26/07/2024,13.4,3.6,8.6,13.4,2.2,8.2,5.9,83.6,0.2,100,4.17,rain,0,0,22.3,20.5,50.6,1024.1,62.4,14.3,112.5,9.7,5,10,2024-07-26T07:40:36,2024-07-26T17:26:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",27/07/2024,16.9,6.2,10.7,16.9,5.3,10.4,6.7,77.6,0,0,0,,0,0,24.8,22.3,223.1,1022.8,76.2,15.1,112.8,9.6,5,10,2024-07-27T07:39:40,2024-07-27T17:27:39,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",28/07/2024,12.7,6.4,9.1,12.7,5,8.6,7.5,89.8,0.6,100,4.17,rain,0,0,9.4,24.1,77.1,1018.7,74.1,12.3,37.1,3.2,2,10,2024-07-28T07:38:43,2024-07-28T17:28:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",29/07/2024,13.2,8.1,11.7,13.2,7.5,11.6,10.9,95.4,6.4,100,12.5,rain,0,0,69.8,46.4,46,1011.7,100,6,10.6,0.8,1,10,2024-07-29T07:37:45,2024-07-29T17:29:30,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",30/07/2024,12.7,9.2,11.1,12.7,8.7,11,9.1,88.1,11,100,12.5,rain,0,0,28.4,24.1,83.2,1009.2,84.8,14.9,74.5,6.4,4,10,2024-07-30T07:36:44,2024-07-30T17:30:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",31/07/2024,12.7,8.7,10.5,12.7,6.5,9.9,1,52.2,0.6,100,8.33,rain,0,0,22.3,20.5,163.7,1018.8,100,20,73.6,6.2,3,10,2024-07-31T07:35:42,2024-07-31T17:31:23,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",1/08/2024,13.4,4.2,8.5,13.4,3,8,1.4,61.9,0,0,0,rain,0,0,13.7,14.8,279.3,1022.5,72.3,17.7,81.5,7,4,10,2024-08-01T07:34:39,2024-08-01T17:32:20,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",2/08/2024,12.4,0.2,5.4,12.4,-0.4,4.9,1.2,76.4,0,0,0,,0,0.3,11.2,7.6,243.1,1026.1,3.5,15.6,126.7,10.9,5,10,2024-08-02T07:33:34,2024-08-02T17:33:17,0.91,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",3/08/2024,11.4,-0.6,5,11.4,-1.7,4.3,0.8,76.1,0.2,100,4.17,rain,0,0.5,9.7,13,248.3,1027.4,0.9,15.6,132.7,11.5,5,10,2024-08-03T07:32:27,2024-08-03T17:34:14,0.95,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",4/08/2024,9.9,-1.3,4.1,8.3,-2.3,3,1,81.5,0.2,100,4.17,rain,0,0.2,10.1,13,273.6,1022,41.8,16.3,113.1,9.7,5,10,2024-08-04T07:31:19,2024-08-04T17:35:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",5/08/2024,12.2,-0.6,5.6,12.2,-0.6,5.3,2.9,84,0.2,100,4.17,rain,0,0,19.1,16.6,1.2,1017.8,48,13.8,122.7,10.6,5,10,2024-08-05T07:30:10,2024-08-05T17:36:10,0.02,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",6/08/2024,12.6,1.2,6.5,12.6,-1.2,5.9,3.9,84.8,0.2,100,4.17,rain,0,0,13.7,16.6,22.3,1020.8,0.5,12.9,133.1,11.5,5,10,2024-08-06T07:28:59,2024-08-06T17:37:08,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",7/08/2024,14,1.1,7.3,14,0.1,6.8,5.2,87.1,0,0,0,,0,0,12.6,21.9,35.8,1024,43.1,14.5,127.9,11,5,10,2024-08-07T07:27:47,2024-08-07T17:38:07,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",8/08/2024,13.2,9.7,11.6,13.2,7.1,11.4,10.1,90.2,18,100,12.5,rain,0,0,59.4,38.9,49.6,1018.4,70.5,10,88.4,7.6,4,10,2024-08-08T07:26:33,2024-08-08T17:39:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",9/08/2024,13.7,8.2,10.9,13.7,8,10.7,8.1,83.5,0.4,100,4.17,rain,0,0,11.9,13,322,1023.9,54.5,18.2,127.1,11.1,5,10,2024-08-09T07:25:18,2024-08-09T17:40:04,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",10/08/2024,15.1,3.9,8.5,15.1,3,8.2,6.2,86.4,0,0,0,,0,0,11.2,13,263.2,1026.6,14,15.9,136.6,11.6,5,10,2024-08-10T07:24:02,2024-08-10T17:41:03,0.18,Clear,Clear conditions throughout the day.,clear-day,"93546099999,7JLP"
